KE = 6.26467e+28, PE = 83.7038, total = 6.26467e+28
KE = 6.26467e+28, PE = -0.105759, total = 6.26467e+28
KE = 6.26467e+28, PE = 120.949, total = 6.26467e+28
KE = 6.26467e+28, PE = 0.145323, total = 6.26467e+28
KE = 6.26467e+28, PE = -0.109137, total = 6.26467e+28
KE = 6.26467e+28, PE = -0.502233, total = 6.26467e+28
KE = 6.26467e+28, PE = 11.1612, total = 6.26467e+28
KE = 6.26467e+28, PE = -0.0567071, total = 6.26467e+28
KE = 6.26467e+28, PE = -0.713738, total = 6.26467e+28
KE = 6.26467e+28, PE = -0.855969, total = 6.26467e+28
KE = 6.26467e+28, PE = -0.805221, total = 6.26467e+28
KE = 6.26467e+28, PE = -0.0852515, total = 6.26467e+28
KE = 6.26467e+28, PE = -0.0787187, total = 6.26467e+28
KE = 6.26467e+28, PE = 0, total = 6.26467e+28
KE = 6.26467e+28, PE = -0.762933, total = 6.26467e+28
KE = 6.26467e+28, PE = -0.0453421, total = 6.26467e+28
KE = 6.26467e+28, PE = -3.17152, total = 6.26467e+28
KE = 6.26467e+28, PE = 506.247, total = 6.26467e+28
KE = 6.26467e+28, PE = -0.810093, total = 6.26467e+28
KE = 6.26467e+28, PE = -0.0524169, total = 6.26467e+28
KE = 6.26467e+28, PE = 30.4141, total = 6.26467e+28
KE = 6.26467e+28, PE = 424.069, total = 6.26467e+28
KE = 6.26467e+28, PE = 0.149665, total = 6.26467e+28
KE = 6.26467e+28, PE = 108.485, total = 6.26467e+28
KE = 6.26467e+28, PE = 0.755974, total = 6.26467e+28
KE = 6.26467e+28, PE = 433.712, total = 6.26467e+28
KE = 6.26467e+28, PE = 134.825, total = 6.26467e+28
KE = 6.26467e+28, PE = -0.515022, total = 6.26467e+28
KE = 6.26467e+28, PE = -0.974845, total = 6.26467e+28
KE = 6.26467e+28, PE = 48.6794, total = 6.26467e+28
KE = 6.26467e+28, PE = 7939.41, total = 6.26467e+28
KE = 6.26467e+28, PE = -1.0527, total = 6.26467e+28
KE = 6.26467e+28, PE = -2.1385, total = 6.26467e+28
KE = 6.26467e+28, PE = 81.3486, total = 6.26467e+28
KE = 6.26467e+28, PE = 3.17305e+09, total = 6.26467e+28
KE = 6.26467e+28, PE = 5401.5, total = 6.26467e+28
KE = 6.26467e+28, PE = 21446.5, total = 6.26467e+28
KE = 6.26467e+28, PE = 0, total = 6.26467e+28
KE = 6.26467e+28, PE = 71925.6, total = 6.26467e+28
KE = 6.26467e+28, PE = -1.58711, total = 6.26467e+28
KE = 6.26467e+28, PE = -0.982721, total = 6.26467e+28
KE = 6.26467e+28, PE = -0.96956, total = 6.26467e+28
KE = 6.26467e+28, PE = 1.69837, total = 6.26467e+28
KE = 6.26467e+28, PE = -1.3432, total = 6.26467e+28
KE = 6.26467e+28, PE = -0.0600188, total = 6.26467e+28
KE = 6.26467e+28, PE = 19.0467, total = 6.26467e+28
KE = 6.26467e+28, PE = -0.493098, total = 6.26467e+28
KE = 6.26467e+28, PE = 20.9428, total = 6.26467e+28
KE = 6.26467e+28, PE = -0.737794, total = 6.26467e+28
KE = 6.26467e+28, PE = -0.707671, total = 6.26467e+28
KE = 6.26467e+28, PE = 2.73339, total = 6.26467e+28
KE = 6.26467e+28, PE = 587.408, total = 6.26467e+28
KE = 6.26467e+28, PE = -0.855548, total = 6.26467e+28
KE = 6.26467e+28, PE = -0.740525, total = 6.26467e+28
KE = 6.26467e+28, PE = -0.590321, total = 6.26467e+28
KE = 6.26467e+28, PE = 8.31637e+10, total = 6.26467e+28
KE = 6.26467e+28, PE = 13194, total = 6.26467e+28
KE = 6.26467e+28, PE = 0.286752, total = 6.26467e+28
KE = 6.26468e+28, PE = -0.208266, total = 6.26468e+28
KE = 6.26468e+28, PE = -0.339977, total = 6.26468e+28
KE = 6.26468e+28, PE = -0.280037, total = 6.26468e+28
KE = 6.26468e+28, PE = -0.709552, total = 6.26468e+28
KE = 6.26468e+28, PE = -0.230457, total = 6.26468e+28
KE = 6.26468e+28, PE = -0.897015, total = 6.26468e+28
KE = 6.26468e+28, PE = -0.0983004, total = 6.26468e+28
KE = 6.26468e+28, PE = -0.333962, total = 6.26468e+28
KE = 6.26468e+28, PE = -0.0352752, total = 6.26468e+28
KE = 6.26468e+28, PE = -0.0724325, total = 6.26468e+28
KE = 6.26468e+28, PE = -0.163668, total = 6.26468e+28
KE = 6.26468e+28, PE = 60.7521, total = 6.26468e+28
KE = 6.26468e+28, PE = -1.90304, total = 6.26468e+28
KE = 6.26468e+28, PE = 77.6428, total = 6.26468e+28
KE = 6.26468e+28, PE = 40000.1, total = 6.26468e+28
KE = 6.26468e+28, PE = -0.821438, total = 6.26468e+28
KE = 6.26468e+28, PE = -0.96189, total = 6.26468e+28
KE = 6.26468e+28, PE = 8.67716, total = 6.26468e+28
KE = 6.26468e+28, PE = 0.0368707, total = 6.26468e+28
KE = 6.26468e+28, PE = 47927.5, total = 6.26468e+28
KE = 6.26468e+28, PE = -0.657635, total = 6.26468e+28
KE = 6.26468e+28, PE = 1.41207e+06, total = 6.26468e+28
KE = 6.26476e+28, PE = -0.0364671, total = 6.26476e+28
KE = 6.26476e+28, PE = 3963.23, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.431281, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.314273, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.992114, total = 6.26476e+28
KE = 6.26476e+28, PE = 0, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.984375, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.954759, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.0877949, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.62285, total = 6.26476e+28
KE = 6.26476e+28, PE = 0.368858, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.274082, total = 6.26476e+28
KE = 6.26476e+28, PE = 23.6296, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.738312, total = 6.26476e+28
KE = 6.26476e+28, PE = 335.344, total = 6.26476e+28
KE = 6.26476e+28, PE = 11.8384, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.04952, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.0643229, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.234444, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.0179961, total = 6.26476e+28
KE = 6.26476e+28, PE = 8804.27, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.82448, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.300138, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.884692, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.0394286, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.999136, total = 6.26476e+28
KE = 6.26476e+28, PE = 249.745, total = 6.26476e+28
KE = 6.26476e+28, PE = 25.3053, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.54533, total = 6.26476e+28
KE = 6.26476e+28, PE = 1647.2, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.039211, total = 6.26476e+28
KE = 6.26476e+28, PE = 1.42689, total = 6.26476e+28
KE = 6.26476e+28, PE = 301.453, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.59529, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.05786, total = 6.26476e+28
KE = 6.26476e+28, PE = 359.165, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.860035, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.376056, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.84926, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.492788, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.83194, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.29529, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.65821, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.988489, total = 6.26476e+28
KE = 6.26476e+28, PE = 370.453, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.215551, total = 6.26476e+28
KE = 6.26476e+28, PE = 17616.8, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.74051, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.242082, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.500104, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.32482, total = 6.26476e+28
KE = 6.26476e+28, PE = 2785.72, total = 6.26476e+28
KE = 6.26476e+28, PE = 0, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.12248, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.943207, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.329308, total = 6.26476e+28
KE = 6.26476e+28, PE = 11.6873, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.59225, total = 6.26476e+28
KE = 6.26476e+28, PE = 596888, total = 6.26476e+28
KE = 6.26476e+28, PE = 47491.2, total = 6.26476e+28
KE = 6.26476e+28, PE = 21.088, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.216241, total = 6.26476e+28
KE = 6.26476e+28, PE = 272.774, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.05454, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.06992, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.945165, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.158688, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.591551, total = 6.26476e+28
KE = 6.26476e+28, PE = -2.31995, total = 6.26476e+28
KE = 6.26476e+28, PE = 0.691238, total = 6.26476e+28
KE = 6.26476e+28, PE = 0, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.12057, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.168994, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.05959, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.03796, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.03806, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.03972, total = 6.26476e+28
KE = 6.26476e+28, PE = 1109.42, total = 6.26476e+28
KE = 6.26476e+28, PE = 38.127, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.212473, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.70842, total = 6.26476e+28
KE = 6.26476e+28, PE = 0, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.460337, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.47527, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.894352, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.338519, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.273509, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.0900669, total = 6.26476e+28
KE = 6.26476e+28, PE = 4656.51, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.822828, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.436258, total = 6.26476e+28
KE = 6.26476e+28, PE = 12.3916, total = 6.26476e+28
KE = 6.26476e+28, PE = 58.3909, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.255053, total = 6.26476e+28
KE = 6.26476e+28, PE = 26.9885, total = 6.26476e+28
KE = 6.26476e+28, PE = 31.3991, total = 6.26476e+28
KE = 6.26476e+28, PE = 9.02494, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.463832, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.43583, total = 6.26476e+28
KE = 6.26476e+28, PE = 58266.5, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.578017, total = 6.26476e+28
KE = 6.26476e+28, PE = 0.0936147, total = 6.26476e+28
KE = 6.26476e+28, PE = 1.79271e+10, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.561458, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.51917, total = 6.26476e+28
KE = 6.26476e+28, PE = 110.875, total = 6.26476e+28
KE = 6.26476e+28, PE = 583790, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.550099, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.87103, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.427815, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.784578, total = 6.26476e+28
KE = 6.26476e+28, PE = -2.33487, total = 6.26476e+28
KE = 6.26476e+28, PE = 319.43, total = 6.26476e+28
KE = 6.26476e+28, PE = 0, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.32591, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.0494409, total = 6.26476e+28
KE = 6.26476e+28, PE = 1055.46, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.458124, total = 6.26476e+28
KE = 6.26476e+28, PE = 6.40314e+07, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.116183, total = 6.26476e+28
KE = 6.26476e+28, PE = 50.0308, total = 6.26476e+28
KE = 6.26476e+28, PE = 8.21034, total = 6.26476e+28
KE = 6.26476e+28, PE = 41.5422, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.261378, total = 6.26476e+28
KE = 6.26476e+28, PE = 181.806, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.3887, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.388243, total = 6.26476e+28
KE = 6.26476e+28, PE = 3715, total = 6.26476e+28
KE = 6.26476e+28, PE = 8.17835, total = 6.26476e+28
KE = 6.26476e+28, PE = 3.58389e+08, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.0895967, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.430737, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.1995, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.303816, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.385968, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.339324, total = 6.26476e+28
KE = 6.26476e+28, PE = 55.4689, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.477381, total = 6.26476e+28
KE = 6.26476e+28, PE = 116.19, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.477931, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.110228, total = 6.26476e+28
KE = 6.26476e+28, PE = 13.1263, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.708814, total = 6.26476e+28
KE = 6.26476e+28, PE = 0, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.200788, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.893812, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.910735, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.606561, total = 6.26476e+28
KE = 6.26476e+28, PE = 82.2277, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.258985, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.66521, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.483225, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.504582, total = 6.26476e+28
KE = 6.26476e+28, PE = 3169.38, total = 6.26476e+28
KE = 6.26476e+28, PE = 36059.5, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.804714, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.56436, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.16712, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.297027, total = 6.26476e+28
KE = 6.26476e+28, PE = 73508.8, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.08035, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.808282, total = 6.26476e+28
KE = 6.26476e+28, PE = 2653.53, total = 6.26476e+28
KE = 6.26476e+28, PE = 105.495, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.73607, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.63961, total = 6.26476e+28
KE = 6.26476e+28, PE = 909.938, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.07103, total = 6.26476e+28
KE = 6.26476e+28, PE = 11.2167, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.96304, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.88044, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.00574, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.490697, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.15135, total = 6.26476e+28
KE = 6.26476e+28, PE = 1.16442, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.725913, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.913865, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.617188, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.177724, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.1182, total = 6.26476e+28
KE = 6.26476e+28, PE = 8117.02, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.563709, total = 6.26476e+28
KE = 6.26476e+28, PE = 10.4792, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.03293, total = 6.26476e+28
KE = 6.26476e+28, PE = -1.00989, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.774191, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.221045, total = 6.26476e+28
KE = 6.26476e+28, PE = 0.503009, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.125425, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.947027, total = 6.26476e+28
KE = 6.26476e+28, PE = 0, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.37324, total = 6.26476e+28
KE = 6.26476e+28, PE = 149201, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.406349, total = 6.26476e+28
KE = 6.26476e+28, PE = 27.8055, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.245376, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.278539, total = 6.26476e+28
KE = 6.26476e+28, PE = 970.094, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.0402226, total = 6.26476e+28
KE = 6.26476e+28, PE = -0.190617, total = 6.26476e+28
KE = 6.26476e+28, PE = 6.20588e+12, total = 6.26476e+28
KE = 6.26488e+28, PE = 3.66446, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.428508, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.285781, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.771358, total = 6.26488e+28
KE = 6.26488e+28, PE = 337.246, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.219708, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.447337, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.043003, total = 6.26488e+28
KE = 6.26488e+28, PE = -1.65029, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.0405299, total = 6.26488e+28
KE = 6.26488e+28, PE = 998.926, total = 6.26488e+28
KE = 6.26488e+28, PE = 545.58, total = 6.26488e+28
KE = 6.26488e+28, PE = 685.471, total = 6.26488e+28
KE = 6.26488e+28, PE = 2834.11, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.892739, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.10644, total = 6.26488e+28
KE = 6.26488e+28, PE = 109.057, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.116076, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.394606, total = 6.26488e+28
KE = 6.26488e+28, PE = -1.24549, total = 6.26488e+28
KE = 6.26488e+28, PE = 115.581, total = 6.26488e+28
KE = 6.26488e+28, PE = 3.59483, total = 6.26488e+28
KE = 6.26488e+28, PE = 210.632, total = 6.26488e+28
KE = 6.26488e+28, PE = -2.72132, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.868412, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.589555, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.769321, total = 6.26488e+28
KE = 6.26488e+28, PE = -1.44709, total = 6.26488e+28
KE = 6.26488e+28, PE = 263156, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.0239492, total = 6.26488e+28
KE = 6.26488e+28, PE = -1.36615, total = 6.26488e+28
KE = 6.26488e+28, PE = 3.46366e+07, total = 6.26488e+28
KE = 6.26488e+28, PE = 534.307, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.136615, total = 6.26488e+28
KE = 6.26488e+28, PE = 157.641, total = 6.26488e+28
KE = 6.26488e+28, PE = 265.41, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.165401, total = 6.26488e+28
KE = 6.26488e+28, PE = -1.18079, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.527934, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.566159, total = 6.26488e+28
KE = 6.26488e+28, PE = 769.359, total = 6.26488e+28
KE = 6.26488e+28, PE = -1.88416, total = 6.26488e+28
KE = 6.26488e+28, PE = 373516, total = 6.26488e+28
KE = 6.26488e+28, PE = 6012.89, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.47644, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.0682162, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.271433, total = 6.26488e+28
KE = 6.26488e+28, PE = 90.3136, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.037679, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.11062, total = 6.26488e+28
KE = 6.26488e+28, PE = 143159, total = 6.26488e+28
KE = 6.26488e+28, PE = 15294.3, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.931682, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.210274, total = 6.26488e+28
KE = 6.26488e+28, PE = -1.93719, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.754219, total = 6.26488e+28
KE = 6.26488e+28, PE = 1.48501e+06, total = 6.26488e+28
KE = 6.26488e+28, PE = 126.333, total = 6.26488e+28
KE = 6.26488e+28, PE = 36.0295, total = 6.26488e+28
KE = 6.26488e+28, PE = 0, total = 6.26488e+28
KE = 6.26488e+28, PE = -2.24024, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.0793544, total = 6.26488e+28
KE = 6.26488e+28, PE = 499.596, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.214409, total = 6.26488e+28
KE = 6.26488e+28, PE = 56.7714, total = 6.26488e+28
KE = 6.26488e+28, PE = 868.245, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.416815, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.32412, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.469371, total = 6.26488e+28
KE = 6.26488e+28, PE = 764.589, total = 6.26488e+28
KE = 6.26488e+28, PE = 713.927, total = 6.26488e+28
KE = 6.26488e+28, PE = -1.69264, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.45652, total = 6.26488e+28
KE = 6.26488e+28, PE = 15207.2, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.363146, total = 6.26488e+28
KE = 6.26488e+28, PE = 2528.5, total = 6.26488e+28
KE = 6.26488e+28, PE = 11065.6, total = 6.26488e+28
KE = 6.26488e+28, PE = 83.6074, total = 6.26488e+28
KE = 6.26488e+28, PE = -1.77164, total = 6.26488e+28
KE = 6.26488e+28, PE = -1.16084, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.813402, total = 6.26488e+28
KE = 6.26488e+28, PE = -1.24733, total = 6.26488e+28
KE = 6.26488e+28, PE = -1.61592, total = 6.26488e+28
KE = 6.26488e+28, PE = 37.224, total = 6.26488e+28
KE = 6.26488e+28, PE = -1.39472, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.0853848, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.975958, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.219755, total = 6.26488e+28
KE = 6.26488e+28, PE = 0, total = 6.26488e+28
KE = 6.26488e+28, PE = 3062.43, total = 6.26488e+28
KE = 6.26488e+28, PE = -1.33441, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.191508, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.282542, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.208617, total = 6.26488e+28
KE = 6.26488e+28, PE = 460.505, total = 6.26488e+28
KE = 6.26488e+28, PE = 86858.4, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.165723, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.355631, total = 6.26488e+28
KE = 6.26488e+28, PE = 38.0435, total = 6.26488e+28
KE = 6.26488e+28, PE = -1.69298, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.96579, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.325353, total = 6.26488e+28
KE = 6.26488e+28, PE = 0, total = 6.26488e+28
KE = 6.26488e+28, PE = 20.7115, total = 6.26488e+28
KE = 6.26488e+28, PE = -1.53463, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.3893, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.134939, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.577582, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.105489, total = 6.26488e+28
KE = 6.26488e+28, PE = -1.73837, total = 6.26488e+28
KE = 6.26488e+28, PE = -1.82507, total = 6.26488e+28
KE = 6.26488e+28, PE = 2.54608e+07, total = 6.26488e+28
KE = 6.26488e+28, PE = 3.63634, total = 6.26488e+28
KE = 6.26488e+28, PE = -2.50598, total = 6.26488e+28
KE = 6.26488e+28, PE = -1.11593, total = 6.26488e+28
KE = 6.26488e+28, PE = -1.20656, total = 6.26488e+28
KE = 6.26488e+28, PE = 2205.15, total = 6.26488e+28
KE = 6.26488e+28, PE = 0.57388, total = 6.26488e+28
KE = 6.26488e+28, PE = -1.1183, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.448739, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.0366538, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.20544, total = 6.26488e+28
KE = 6.26488e+28, PE = 2010.64, total = 6.26488e+28
KE = 6.26488e+28, PE = -0.527191, total = 6.26488e+28
KE = 6.26488e+28, PE = 9.3552e+12, total = 6.26488e+28
KE = 6.26643e+28, PE = 16835.7, total = 6.26643e+28
KE = 6.26643e+28, PE = 239044, total = 6.26643e+28
KE = 6.26643e+28, PE = 75.0046, total = 6.26643e+28
KE = 6.26643e+28, PE = -1.15053, total = 6.26643e+28
KE = 6.26643e+28, PE = -1.32884, total = 6.26643e+28
KE = 6.26643e+28, PE = 102.02, total = 6.26643e+28
KE = 6.26643e+28, PE = 150.708, total = 6.26643e+28
KE = 6.26643e+28, PE = -0.472028, total = 6.26643e+28
KE = 6.26643e+28, PE = 607.949, total = 6.26643e+28
KE = 6.26643e+28, PE = 2.50761e+10, total = 6.26643e+28
KE = 6.26643e+28, PE = -0.472439, total = 6.26643e+28
KE = 6.26643e+28, PE = -1.34767, total = 6.26643e+28
KE = 6.26643e+28, PE = -0.456501, total = 6.26643e+28
KE = 6.26643e+28, PE = -0.240467, total = 6.26643e+28
KE = 6.26643e+28, PE = -0.0538955, total = 6.26643e+28
KE = 6.26643e+28, PE = 105.642, total = 6.26643e+28
KE = 6.26643e+28, PE = 87.8632, total = 6.26643e+28
KE = 6.26643e+28, PE = -0.162577, total = 6.26643e+28
KE = 6.26643e+28, PE = 1.42495, total = 6.26643e+28
KE = 6.26643e+28, PE = -2.33181, total = 6.26643e+28
KE = 6.26643e+28, PE = -0.765918, total = 6.26643e+28
KE = 6.26643e+28, PE = -1.51912, total = 6.26643e+28
KE = 6.26643e+28, PE = -0.875602, total = 6.26643e+28
KE = 6.26643e+28, PE = -0.0308113, total = 6.26643e+28
KE = 6.26643e+28, PE = 170.97, total = 6.26643e+28
KE = 6.26643e+28, PE = 202.668, total = 6.26643e+28
KE = 6.26643e+28, PE = -1.03604, total = 6.26643e+28
KE = 6.26643e+28, PE = -1.01156, total = 6.26643e+28
KE = 6.26643e+28, PE = 0.886293, total = 6.26643e+28
KE = 6.26609e+28, PE = 4538.32, total = 6.26609e+28
KE = 6.26609e+28, PE = 216993, total = 6.26609e+28
KE = 6.26609e+28, PE = -0.0955126, total = 6.26609e+28
